,Longitude,Latitude,Code,Metro,Cluster,Region
522,-107.75,32.26670074,DMN,DMN,5,E
523,-107.6333008,31.83329964,CUS,CUS,5,E
524,-107.5999985,38.86669922,WPO,WPO,7,G
525,-107.5250015,40.49560165,CIG,CIG,7,G
526,-107.3167038,39.54999924,NBU,NBU,7,G
527,-107.3091965,39.50590134,GWS,GWS,7,G
528,-107.25,33.13330078,TCS,TCS,5,E
529,-107.2200012,40.4817009,HDN,HDN,7,G
530,-107.2014008,41.8044014,RWL,RWL,4,D
531,-107.0507965,37.26860046,PGO,PGO,5,E
532,-106.9832993,38.86669922,CSE,CSE,7,G
533,-106.9772034,44.77420044,SHR,SHR,6,F
534,-106.9389038,38.53390121,GUC,GUC,7,G
535,-106.9216995,32.29079819,LRU,LRU,5,E
536,-106.9139023,39.64360046,EGE,EGE,7,G
537,-106.9000015,34.06669998,ONM,ONM,5,E
538,-106.8833008,47.31669998,JDN,JDN,6,F
539,-106.8688965,39.2242012,ASE,ASE,7,G
540,-106.8625031,40.51670074,SBS,SBS,7,G
541,-106.8099976,41.44499969,SAA,SAA,4,D
542,-106.6999969,44.34999847,BYG,BYG,6,F
543,-106.6156006,48.21279907,GGW,GGW,6,F
544,-106.6063995,35.04169846,ABQ,ABQ,5,E
545,-106.5053024,39.62829971,WHR,WHR,7,G
546,-106.5,41.83330154,HNX,HNX,4,D
547,-106.4832993,32.38330078,WSD,WSD,5,E
548,-106.4625015,42.90859985,CPR,CPR,4,D
549,-106.3794022,31.84939957,BIF,ELP,5,E
550,-106.3771973,31.80669975,ELP,ELP,5,E
551,-106.3666992,39.63330078,QBF,EGE,7,G
552,-106.3161011,39.22029877,LXV,LXV,7,G
553,-106.2692032,35.88420105,LAM,LAM,5,E
554,-106.1019974,32.85139847,HMN,ALM,5,E
555,-106.0883026,35.61750031,SAF,SAF,5,E
556,-106.049202,39.50719833,QKB,QKB,7,G
557,-106.0466995,38.53829956,SLT,SLT,7,G
558,-106.0333023,36.09999847,ESO,ESO,5,E
559,-106,39,BCJ,BCJ,7,G
560,-105.9899979,32.83969879,ALM,ALM,5,E
561,-105.9582977,39.60419846,QKS,QKS,7,G
562,-105.9499969,35.68330002,ZSH,ZSH,5,E
563,-105.9329987,35.06700134,OTO,OTO,5,E
564,-105.8806,46.43059921,MLS,MLS,6,F
565,-105.8666992,37.43669891,ALS,ALS,7,G
566,-105.75,39.83330154,QWP,QWP,7,G
567,-105.6753006,36.45920181,TSM,TSM,5,E
568,-105.6731033,41.31359863,LAR,LAR,7,G
569,-105.6624985,33.3608017,RUI,RUI,5,E
570,-105.5663986,48.09469986,OLF,OLF,6,F
571,-105.5505981,47.41669846,UXY,UXY,6,F
572,-105.5250015,44.35139847,GCC,GCC,6,F
573,-105.4000015,42.75,DGW,DGW,7,G
574,-105.3666992,45.46670151,BDX,BDX,6,F
575,-105.2833023,36.41669846,AXX,AXX,5,E
576,-105.2833023,40.01670074,WBI,WBU,7,G
577,-105.2332993,38.45000076,CNE,CNE,7,G
578,-105.2256012,40.03919983,WBU,WBU,7,G
579,-105.2249985,40.03889847,XHH,WBU,7,G
580,-105.1875,48.11669922,WQS,WQS,6,F
581,-105.1667023,40.83330154,QWF,FNL,7,G
582,-105.1667023,40.83330154,QWH,FNL,7,G
583,-105.1417007,35.15439987,LVS,LVS,5,E
584,-105.115799,39.9090004,BJC,DEN,7,G
585,-105.0102997,40.44889832,FNL,FNL,7,G
586,-104.9832993,39.65000153,QTS,QTS,7,G
587,-104.9666977,38.36669922,ZBV,EGE,7,G
588,-104.9666977,42.04999924,EAN,EAN,7,G
589,-104.8833008,39.77220154,QCE,QCE,7,G
590,-104.8666992,39.73329926,BFK,DEN,7,G
591,-104.8499985,39.56669998,WHH,WBU,7,G
592,-104.8478012,39.57279968,APA,DEN,7,G
593,-104.8332977,31.04999924,VHN,VHN,8,H
594,-104.8167038,38.83330154,FCS,COS,7,G
595,-104.8167038,41.13330078,FEW,CYS,7,G
596,-104.8122025,41.15579987,CYS,CYS,7,G
597,-104.8069,47.13890076,GDV,GDV,6,F
598,-104.709198,38.80889893,COS,COS,7,G
599,-104.6999969,38.83330154,AFF,COS,7,G
600,-104.6999969,39.84999847,QWM,DEN,7,G
601,-104.6999969,40.41669846,GXY,GXY,7,G
602,-104.6669006,39.85829926,DEN,DEN,7,G
603,-104.6166992,42.78329849,JVI,JVI,7,G
604,-104.5667038,48.78329849,PWD,PWD,6,F
605,-104.5299988,33.29970169,ROW,ROW,8,H
606,-104.5010986,36.74140167,RTN,RTN,7,G
607,-104.4961014,38.2928009,PUB,PUB,7,G
608,-104.4669037,32.84830093,ATS,ATS,8,H
609,-104.4045029,42.75379944,LSK,LSK,7,G
610,-104.3983002,44.39030075,SUC,SUC,7,G
611,-104.3392029,37.25970078,TAD,TAD,7,G
612,-104.2628021,32.33720016,CNM,CNM,8,H
613,-104.25,34.46670151,FSU,FSU,8,H
614,-104.1919022,47.70690155,SDY,SDY,6,F
615,-104.1832962,43.83330154,ECS,ECS,7,G
616,-104.1667023,42.04999924,TOR,TOR,7,G
617,-103.8666992,30.23329926,MRF,MRF,8,H
618,-103.8666992,44.5,SPF,SPF,7,G
619,-103.7506027,48.25970078,XWA,ISN,6,F
620,-103.75,30.41670036,ALE,ALE,8,H
621,-103.7332993,35.16669846,TCC,TCC,8,H
622,-103.6832962,39.26670074,LIC,LIC,7,G
623,-103.6361008,48.17610168,ISN,ISN,6,F
624,-103.6177979,43.73329926,VWF,VWF,7,G
625,-103.6010971,41.87530136,BFF,BFF,7,G
626,-103.5,31.43330002,PEQ,PEQ,8,H
627,-103.4096985,34.14530182,WQU,WQU,8,H
628,-103.4060974,32.95000076,RQP,RQP,8,H
629,-103.4000015,46.18330002,BWM,BWM,9,I
630,-103.3506012,43.72669983,WQQ,WQQ,7,G
631,-103.3231964,34.38470078,CVS,CVN,8,H
632,-103.2671967,40.61610031,STK,STK,7,G
633,-103.2332993,44.08330154,RCA,RAP,7,G
634,-103.2169037,32.68859863,HOB,HOB,8,H
635,-103.2166977,40.16669846,AKO,AKO,7,G
636,-103.1999969,31.7833004,INK,INK,8,H
637,-103.1832962,36.45000076,CAO,CAO,8,H
638,-103.1333008,32.70000076,HBB,HOB,8,H
639,-103.0978012,42.83499908,CDR,CDR,7,G
640,-103.0781021,34.42639923,CVN,CVN,8,H
641,-103.0569,44.04529953,RAP,RAP,7,G
642,-102.9824982,41.09939957,SNY,SNY,7,G
643,-102.9000015,31.60000038,MIF,MIF,8,H
644,-102.8788986,30.89389992,FST,FST,8,H
645,-102.8067017,42.05170059,AIA,AIA,7,G
646,-102.796402,46.79669952,DIK,DIK,9,I
647,-102.6903,38.0685997,LAA,LAA,8,H
648,-102.5832977,37.09999847,CZZ,CZZ,8,H
649,-102.5167007,36.06669998,DHT,DHT,8,H
650,-102.5167007,43.01670074,XPR,XPR,7,G
651,-102.4060974,48.29999924,JZC,JZC,9,I
652,-102.3871994,31.92079926,VWH,VWH,8,H
653,-102.3499985,31.39999962,CCG,CCG,8,H
654,-102.3499985,41.40000153,OKS,OKS,7,G
655,-102.2853012,39.24250031,RQX,RQX,7,G
656,-102.2014008,31.94079971,MAF,MAF,8,H
657,-102.1999969,42.79999924,GRN,GRN,7,G
658,-102.1588974,45.94079971,LEM,LEM,9,I
659,-102.0500031,32,MDD,MAF,8,H
660,-101.9332962,30.70000076,IRB,IRB,8,H
661,-101.8602982,46.81280136,VWU,VWU,9,I
662,-101.8499985,33.58330154,REE,LBB,8,H
663,-101.8332977,35.16669846,TDW,AMA,8,H
664,-101.8227997,33.66220093,LBB,LBB,8,H
665,-101.8127975,33.48519897,RQT,RQT,8,H
666,-101.7219009,35.22719955,AMA,AMA,8,H
667,-101.7166977,34.18330002,PVW,PVW,8,H
668,-101.7166977,41.13330078,OGA,OGA,7,G
669,-101.6994019,39.37030029,GLD,GLD,7,G
670,-101.6500015,40.51670074,IML,IML,7,G
671,-101.6500015,44.03329849,PHP,PHP,7,G
672,-101.5077972,36.68280029,GUY,GUY,8,H
673,-101.4832993,32.38560104,BGS,HCA,8,H
674,-101.4366989,47.65610123,UXZ,UXZ,9,I
675,-101.4338989,32.30360031,HCA,HCA,8,H
676,-101.3930969,35.70080185,BGD,BGD,8,H
677,-101.3572006,48.41559982,MIB,MOT,9,I
678,-101.2807999,48.25939941,MOT,MOT,9,I
679,-101.2166977,30.7166996,OZA,OZA,8,H
680,-101.0667038,42.04999924,MHN,MHN,7,G
681,-101.0500031,39.40000153,CBK,CBK,7,G
682,-100.978302,29.33329964,DRT,DRT,10,J
683,-100.9606018,37.04439926,LBL,LBL,8,H
684,-100.9499969,35.53329849,PPA,PPA,8,H
685,-100.9000015,29.36669922,DLF,DRT,10,J
686,-100.9000015,32.71670151,SNK,SNK,8,H
687,-100.8936005,46.76860046,WQB,WQB,9,I
688,-100.7525024,46.77890015,BIS,BIS,9,I
689,-100.7296982,37.92860031,GCK,GCK,8,H
690,-100.696701,41.12829971,LBF,LBF,7,G
691,-100.5899963,40.20610046,MCK,MCK,7,G
692,-100.5500031,42.86669922,VTN,VTN,7,G
693,-100.4944,31.35969925,SJT,SJT,8,H
694,-100.4805984,28.70219994,EGP,EGP,10,J
695,-100.4332962,31.4666996,GOF,SJT,8,H
696,-100.4332962,45.53329849,MBG,MBG,9,I
697,-100.4000015,32.46670151,SWW,SWW,8,H
698,-100.3503036,37.83060074,UXS,UXS,8,H
699,-100.2842026,44.38359833,PIR,PIR,7,G
700,-100.2166977,34.41669846,CDS,CDS,8,H
701,-99.96499634,37.76169968,DDC,DDC,8,H
702,-99.90000153,40.29999924,AHF,AHF,7,G
703,-99.88330078,36.34999847,GAG,GAG,8,H
704,-99.86669922,28.51670074,CZT,CZT,10,J
705,-99.86669922,42.54999924,ANW,ANW,7,G
706,-99.84999847,39.36669922,HLC,HLC,7,G
707,-99.83329773,35.16669846,NRI,NRI,8,H
708,-99.76670074,30.48329926,JCT,JCT,10,J
709,-99.75,40.78329849,LXN,LXN,7,G
710,-99.73500061,29.20190048,UVA,UVA,10,J
711,-99.71669769,32.46670151,DYS,ABI,8,H
712,-99.67970276,32.40940094,ABI,ABI,8,H
713,-99.63330078,41.40000153,BBW,BBW,7,G
714,-99.52639771,36.43610001,WWR,WWR,8,H
715,-99.46109772,27.54470062,LRD,LRD,10,J
716,-99.4332962,31.83329964,COM,COM,8,H
717,-99.41670227,35.41669846,ELK,ELK,8,H
718,-99.38330078,40.43330002,HDE,HDE,7,G
719,-99.36669922,46.03329849,ASY,ASY,9,I
720,-99.33809662,34.69670105,AXS,LTS,8,H
721,-99.33329773,31.13330078,BBD,BBD,8,H
722,-99.32060242,43.76499939,JZG,JZG,7,G
723,-99.28359985,34.2256012,WIB,WIB,8,H
724,-99.27420044,38.84609985,HYS,HYS,8,H
725,-99.27359772,34.66389847,LTS,LTS,8,H
726,-99.23329926,28.43330002,COT,COT,10,J
727,-99.20030212,35.33969879,CSM,CSM,8,H
728,-99.17669678,29.35969925,VWX,VWX,10,J
729,-99.13749695,26.58609962,FAL,FAL,10,J
730,-99.13330078,30.04999924,ERV,ERV,10,J
731,-99.13330078,41.78329849,BUB,BUB,7,G
732,-99.11560059,45.0318985,UXE,UXE,9,I
733,-99.09999847,35.01670074,HBR,HBR,8,H
734,-98.99890137,40.72829819,EAR,EAR,7,G
735,-98.98329926,34.34999847,FDR,FDR,8,H
736,-98.95670319,31.79470062,BWD,BWD,8,H
737,-98.93170166,35.53779984,CLK,CSM,8,H
738,-98.90750122,48.11309814,DVL,DVL,9,I
739,-98.90000153,32.75,BKD,BKD,8,H
740,-98.86419678,38.34719849,GBD,GBD,8,H
741,-98.84999847,38.88330078,RSL,RSL,8,H
742,-98.83329773,32.38330078,ETN,ETN,8,H
743,-98.75,33.36669922,ONY,ONY,8,H
744,-98.75,37.70000076,PTT,PTT,8,H
745,-98.74990082,34.89550018,VWV,VWV,8,H
746,-98.6832962,32.46670151,RGR,RGR,8,H
747,-98.67829895,46.93000031,JMS,JMS,9,I
748,-98.65000153,42.45000076,ONL,ONL,7,G
749,-98.60030365,31.91690063,RQY,RQY,8,H
750,-98.5,29.41670036,MDA,SAT,10,J
751,-98.5,29.41670036,RND,SAT,10,J
752,-98.5,29.41670036,SKF,SAT,10,J
753,-98.5,29.41670036,SSF,SAT,10,J
754,-98.5,33.90000153,KIP,SPS,8,H
755,-98.49189758,33.98830032,SPS,SPS,8,H
756,-98.4693985,29.5333004,SAT,SAT,10,J
757,-98.42690277,40.60559845,HSI,HSI,9,I
758,-98.42610168,45.45249939,ABR,ABR,9,I
759,-98.41609955,34.56969833,LAW,LAW,8,H
760,-98.40219879,34.64979935,FSI,LAW,8,H
761,-98.34999847,36.75,CKA,CKA,8,H
762,-98.30670166,40.96720123,GRI,GRI,9,I
763,-98.23970032,26.17690086,MFE,MFE,10,J
764,-98.22640228,44.38359833,HON,HON,9,I
765,-98.19999695,38.34999847,LYO,LYO,11,K
766,-98.1832962,32.21670151,SEP,SEP,8,H
767,-98.14689636,30.50079918,LKS,LKS,10,J
768,-98.11669922,32.79999924,CWO,MWL,8,H
769,-98.0667038,32.78329849,MWL,MWL,8,H
770,-98.0381012,43.77529907,MHE,MHE,9,I
771,-98.03330231,37.15000153,ANY,ANY,8,H
772,-98.01670074,27.73329926,ALI,ALI,10,J
773,-97.96669769,35.04999924,CHK,CHK,8,H
774,-97.95970154,34.47219849,DUC,DUC,8,H
775,-97.91729736,36.33950043,END,WDG,8,H
776,-97.86669922,27.51670074,NQI,NQI,10,J
777,-97.86109924,38.06809998,HUT,HUT,11,K
778,-97.82749939,31.06469917,GRK,ILE,10,J
779,-97.80000305,32.76670074,WEA,WEA,8,H
780,-97.790802,36.37919998,WDG,WDG,8,H
781,-97.75,28.39999962,NIR,NIR,10,J
782,-97.75,30.2833004,MMR,AUS,10,J
783,-97.75,45.79999924,TTO,TTO,9,I
784,-97.71389771,31.13750076,HLR,ILE,10,J
785,-97.68669891,31.08639908,ILE,ILE,10,J
786,-97.6832962,38.36669922,MPR,MPR,11,K
787,-97.66989899,30.19449997,AUS,AUS,10,J
788,-97.66670227,39.56669998,CNK,CNK,11,K
789,-97.65249634,38.79079819,SLN,SLN,11,K
790,-97.65219879,26.22809982,HRL,HRL,10,J
791,-97.6006012,35.39310074,OKC,OKC,8,H
792,-97.53330231,35.45000076,DWN,OKC,8,H
793,-97.53330231,35.46670151,PWA,OKC,8,H
794,-97.50080109,27.77000046,CRP,CRP,10,J
795,-97.43419647,41.98419952,OFK,OFK,9,I
796,-97.4332962,35.21670151,OUN,OUN,8,H
797,-97.43280029,37.65000153,ICT,ICT,11,K
798,-97.42559814,25.90640068,BRO,BRO,10,J
799,-97.41670227,35.88330078,GOK,GOK,8,H
800,-97.40920258,31.15029907,TPL,TPL,10,J
801,-97.40080261,47.96110153,RDR,RDR,9,I
802,-97.40000153,27.7833004,NGW,CRP,10,J
803,-97.38639832,42.91690063,YKN,YKN,9,I
804,-97.38330078,35.41669846,TIK,OKC,8,H
805,-97.36139679,32.81919861,FTW,FTW,10,J
806,-97.34999847,28.33329964,RFG,RFG,10,J
807,-97.34999847,32.81669998,JNH,DFW,10,J
808,-97.34169769,41.44720078,OLU,OLU,9,I
809,-97.33609772,27.75,CUX,CRP,10,J
810,-97.33329773,32.33330154,JCY,JCY,10,J
811,-97.33329773,32.79999924,JMD,DFW,10,J
812,-97.33329773,37.68330002,BEC,ICT,11,K
813,-97.33329773,37.70000076,CEA,ICT,11,K
814,-97.33329773,37.70000076,IAB,ICT,11,K
815,-97.31680298,32.98630142,AFW,FTW,10,J
816,-97.3167038,32.76670074,JDB,DFW,10,J
817,-97.31639862,31.4843998,XWY,XWY,10,J
818,-97.30000305,32.76390076,FWH,FTW,10,J
819,-97.28330231,27.70000076,NGP,CRP,10,J
820,-97.28330231,28.29999924,VDU,RFG,10,J
821,-97.28330231,36.79999924,BWL,BWL,8,H
822,-97.27610016,38.05530167,EWK,EWK,11,K
823,-97.23970032,48.9455986,PMB,PMB,9,I
824,-97.22859955,31.6114006,ACT,ACT,10,J
825,-97.2213974,37.74610138,VWS,VWS,11,K
826,-97.19499969,33.6493988,GLE,GLE,10,J
827,-97.1832962,40.13330078,FBY,FBY,9,I
828,-97.1785965,47.95190048,GFK,GFK,9,I
829,-97.15419769,44.90890121,ATY,ATY,9,I
830,-97.13330078,34.16669846,AHD,ADM,10,J
831,-97.11669922,44,XMD,XMD,9,I
832,-97.09940338,36.72809982,PNC,PNC,8,H
833,-97.08560181,36.15890121,SWO,SWO,8,H
834,-97.07920074,31.63780022,CNW,ACT,10,J
835,-97.0503006,37.16690063,WLD,WLD,8,H
836,-97.05000305,28.0333004,RKP,RKP,10,J
837,-97.04109955,32.89640045,DFW,DFW,10,J
838,-97.01940155,34.30310059,ADM,ADM,10,J
839,-97,30.64999962,RCK,RCK,10,J
840,-96.91670227,35.33330154,SNL,SNL,8,H
841,-96.91439819,28.85110092,VCT,VCT,10,J
842,-96.86669922,37.81669998,EDK,EDK,11,K
843,-96.85140228,32.84690094,DAL,DFW,10,J
844,-96.83609772,32.96829987,ADS,DFW,10,J
845,-96.8167038,32.78329849,RBD,DFW,10,J
846,-96.81469727,46.91559982,FAR,FAR,9,I
847,-96.81109619,44.30329895,BKX,BKX,9,I
848,-96.78330231,39.08330154,FRI,FRI,11,K
849,-96.76670074,35.98329926,CUH,CUH,8,H
850,-96.7589035,40.85079956,LNK,LNK,9,I
851,-96.75330353,40.2989006,BIE,BIE,9,I
852,-96.74079895,43.57889938,FSD,FSD,9,I
853,-96.73829651,33.07889938,DNE,DFW,10,J
854,-96.66889954,39.14220047,MHK,MHK,11,K
855,-96.66670227,33.70000076,PNX,PNX,10,J
856,-96.66670227,34.79999924,ADT,ADT,8,H
857,-96.66670227,41.65000153,SCB,SCB,9,I
858,-96.65000153,35.73329926,SUD,SUD,8,H
859,-96.61669922,47.84999847,CKN,CKN,9,I
860,-96.59999847,46.26670074,WAH,WAH,9,I
861,-96.59059906,33.17810059,X01,X01,10,J
862,-96.58329773,43.29999924,CTK,CTK,9,I
863,-96.5,28.25,MGI,MGI,10,J
864,-96.5,41.43330002,FET,FET,9,I
865,-96.46669769,32.09999847,CRS,CRS,10,J
866,-96.39440155,33.94219971,DUA,DUA,10,J
867,-96.38420105,42.40190125,SUX,SUX,9,I
868,-96.36669922,30.66670036,CFD,CFD,10,J
869,-96.36440277,30.58939934,CLL,CLL,10,J
870,-96.35079956,46.88389969,UXC,UXC,9,I
871,-96.33300018,29.58300018,ELA,ELA,10,J
872,-96.27500153,32.7358017,TRL,TRL,10,J
873,-96.25,28.70000076,PSX,PSX,10,J
874,-96.19080353,38.33250046,EMP,EMP,11,K
875,-96.18499756,48.06610107,TVF,TVF,9,I
876,-96.16670227,42.79999924,LRJ,LRJ,9,I
877,-96.15440369,29.25440025,WHT,WHT,10,J
878,-96.13330078,40.86669922,EPG,EPG,9,I
879,-96.11190033,41.19609833,MIQ,OMA,9,I
880,-96.0667038,46.28329849,FFM,FFM,9,I
881,-96.06169891,33.06669998,GVT,GVT,10,J
882,-96.01080322,36.76250076,BVO,BVO,8,H
883,-95.96669769,28.98329926,BBC,BBC,10,J
884,-95.96669769,35.61669922,OKM,OKM,8,H
885,-95.96669769,36.15000153,RVS,TUL,8,H
886,-95.96669769,41.28329849,OFF,OMA,9,I
887,-95.94999695,40.16669846,HBO,HBO,9,I
888,-95.89330292,41.30189896,OMA,OMA,9,I
889,-95.88970184,36.19779968,TUL,TUL,8,H
890,-95.88610077,46.82640076,DTL,DTL,9,I
891,-95.86669922,41.26670074,CBF,CBF,9,I
892,-95.83329773,38.63330078,OSB,OSB,11,K
893,-95.81749725,44.44720078,MML,MML,9,I
894,-95.81169891,29.78639984,JPT,HOU,10,J
895,-95.78500366,34.88029861,MLC,MLC,8,H
896,-95.78250122,43.98669815,NSL,NSL,9,I
897,-95.76670074,48.84999847,ROX,ROX,9,I
898,-95.71669769,31.7833004,PSN,PSN,10,J
899,-95.70420074,44.97499847,MVE,MVE,9,I
900,-95.69999695,37.23329926,IDP,IDP,11,K
901,-95.66670227,29.81669998,IWS,HOU,10,J
902,-95.66249847,38.95249939,FOE,TOP,11,K
903,-95.64969635,34.19279861,ATE,ATE,10,J
904,-95.62249756,39.06969833,TOP,TOP,11,K
905,-95.61669922,37.03329849,CFV,CFV,11,K
906,-95.59999847,33.13330078,SLR,SLR,10,J
907,-95.59999847,45.31669998,BBB,BBB,9,I
908,-95.58360291,43.65219879,OTG,OTG,9,I
909,-95.5667038,29.04999924,BZT,BZT,10,J
910,-95.55000305,30.7166996,HTV,HTV,10,J
911,-95.53330231,29.73329926,JWH,HOU,10,J
912,-95.51670074,34.01670074,HUJ,HUJ,10,J
913,-95.51059723,32.67670059,VZH,VZH,10,J
914,-95.50859833,37.3321991,PPF,PPF,11,K
915,-95.4713974,30.15060043,JWL,HOU,10,J
916,-95.46669769,29.76670074,JGQ,HOU,10,J
917,-95.46669769,42.34999847,IDG,IDG,9,I
918,-95.45690155,29.03829956,LJN,LJN,10,J
919,-95.45030212,33.63669968,PRX,PRX,10,J
920,-95.44999695,30.31669998,CXO,CXO,10,J
921,-95.44999695,37.68330002,CNU,CNU,11,K
922,-95.41670227,29.75,DWH,HOU,10,J
923,-95.41280365,35.74580002,HAX,MKO,8,H
924,-95.40779877,29.69890022,SGR,SGR,10,J
925,-95.39890289,32.35469818,TYR,TYR,10,J
926,-95.39420319,45.86719894,AXN,AXN,9,I
927,-95.36669922,35.66059875,MKO,MKO,8,H
928,-95.34999847,42.01670074,DNS,DNS,9,I
929,-95.33999634,29.98329926,IAH,HOU,10,J
930,-95.33999634,29.98329926,JMA,HOU,10,J
931,-95.33329773,29.76670074,JDX,HOU,10,J
932,-95.33329773,31.9666996,JKV,JKV,10,J
933,-95.30000305,48.90000153,RRT,RRT,9,I
934,-95.2786026,29.64500046,HOU,HOU,10,J
935,-95.25,29.66670036,JGP,HOU,10,J
936,-95.21749878,39.00920105,LWC,LWC,11,K
937,-95.20079803,43.16389847,SPW,SPW,9,I
938,-95.19999695,42.63330078,SLB,SLB,9,I
939,-95.15859985,29.60720062,EFD,HOU,10,J
940,-95.13749695,29.55690002,CLC,CLC,10,J
941,-95.09999847,43.91669846,MWM,MWM,9,I
942,-95.09999847,44.5,RWF,RWF,9,I
943,-95.08529663,45.11529922,ILL,ILL,9,I
944,-95.07170105,46.89830017,PKD,PKD,9,I
945,-95.03330231,40.73329926,ICL,ICL,9,I
946,-95.01670074,41.40000153,AIO,AIO,9,I
947,-95.01670074,43.61669922,MJQ,MJQ,9,I
948,-94.97640228,33.12919998,MPS,MPS,10,J
949,-94.96669769,29.73329926,HPY,HPY,10,J
950,-94.93470001,47.50970078,BJI,BJI,9,I
951,-94.91670227,39.36669922,FLV,FLV,11,K
952,-94.91139984,39.77799988,STJ,STJ,9,I
953,-94.88970184,38.83169937,JCI,MKC,11,K
954,-94.88749695,36.90719986,MIO,MIO,11,K
955,-94.86029816,29.26749992,GLS,GLS,10,J
956,-94.83329773,43.40000153,EST,EST,9,I
957,-94.79810333,47.37609863,VWL,VWL,9,I
958,-94.79060364,42.04719925,CIN,CIN,9,I
959,-94.75029755,31.23419952,LFK,LFK,10,J
960,-94.73750305,38.84749985,OJC,MKC,11,K
961,-94.73059845,37.44670105,PTS,PTS,11,K
962,-94.72669983,39.2928009,MCI,MKC,11,K
963,-94.71530151,32.38669968,GGG,GGG,10,J
964,-94.69999695,31.58329964,OCH,OCH,10,J
965,-94.69999695,37.83330154,FSK,FSK,11,K
966,-94.64420319,42.74219894,POH,POH,9,I
967,-94.61669922,35.04999924,RKR,RKR,11,K
968,-94.60690308,48.72280121,BDE,BDE,9,I
969,-94.59190369,39.12419891,MKC,MKC,11,K
970,-94.5582962,38.85079956,GVW,GVW,11,K
971,-94.53330231,36.18330002,SLG,SLG,11,K
972,-94.50060272,44.32139969,ULM,ULM,9,I
973,-94.49780273,37.14970016,JLN,JLN,11,K
974,-94.42359924,43.64720154,FRM,FRM,9,I
975,-94.38330078,42.01670074,EFW,EFW,9,I
976,-94.37000275,35.33610153,FSM,FSM,11,K
977,-94.36669922,36.86669922,EOS,EOS,11,K
978,-94.36669922,41.06669998,CSQ,CSQ,9,I
979,-94.33329773,38.26670074,BUM,BUM,11,K
980,-94.30809784,32.52170181,ASL,ASL,10,J
981,-94.30670166,36.28170013,XNA,FYV,11,K
982,-94.30390167,37.85139847,NVD,NVD,11,K
983,-94.23329926,43.06669998,AXG,AXG,9,I
984,-94.21669769,42.73329926,HUD,HUD,9,I
985,-94.2071991,34.5489006,XXX,XXX,11,K
986,-94.20249939,34.54529953,UMZ,UMZ,11,K
987,-94.18969727,42.55250168,FOD,FOD,9,I
988,-94.18419647,45.58110046,STC,STC,9,I
989,-94.16999817,36.00360107,FYV,FYV,11,K
990,-94.13749695,46.39720154,BRD,BRD,9,I
991,-94.11920166,36.17499924,SPZ,SPZ,11,K
992,-94.10749817,36.37099838,ROG,ROG,11,K
993,-94.09999847,30.08329964,BMT,BPT,10,J
994,-94.09999847,41.84999847,PRO,PRO,9,I
995,-94.0667038,30.35000038,EVA,EVA,10,J
996,-94.01999664,29.95079994,BPT,BPT,10,J
997,-94.01670074,30.91670036,JAS,JAS,10,J
998,-94.01670074,44.16669846,JMN,MKT,9,I
999,-93.98919678,33.45640182,TXK,TXK,10,J
1000,-93.96749878,45.56669998,MOX,MOX,9,I
1001,-93.91829681,44.22359848,MKT,MKT,9,I
1002,-93.88330078,42.06669998,BNW,BNW,9,I
1003,-93.82859802,32.44689941,SHV,SHV,10,J
1004,-93.8167038,42.46670151,EBS,EBS,9,I
1005,-93.74440002,32.53969955,DTN,SHV,10,J
1006,-93.73329926,38.76670074,SZL,SZL,11,K
1007,-93.66670227,32.5,BAD,SHV,10,J
1008,-93.65670013,41.53390121,DSM,DSM,9,I
1009,-93.65000153,43.26670074,FXY,FXY,12,L
1010,-93.61830139,41.99420166,AMW,AMW,9,I
1011,-93.61669922,40.08330154,TRX,TRX,9,I
1012,-93.51110077,47.21440125,GPZ,GPZ,9,I
1013,-93.40419769,48.56309891,INL,INL,9,I
1014,-93.38500214,37.24000168,SGF,SGF,11,K
1015,-93.36669922,43.65000153,AEL,AEL,12,L
1016,-93.35389709,45.06190109,MIC,MSP,9,I
1017,-93.32939911,43.1568985,MCW,MCW,12,L
1018,-93.28330231,30.85000038,DRI,DRI,10,J
1019,-93.26670074,42.51670074,IFA,IFA,12,L
1020,-93.26670074,44.29999924,FBL,FBL,9,I
1021,-93.26670074,44.98329926,FCM,MSP,9,I
1022,-93.26670074,44.98329926,JDT,MSP,9,I
1023,-93.23329926,33.26670074,AGO,AGO,10,J
1024,-93.22640228,42.72639847,HPT,HPT,12,L
1025,-93.2256012,30.1310997,LCH,LCH,10,J
1026,-93.21779633,44.88610077,MSP,MSP,9,I
1027,-93.21669769,36.61669922,PLK,BKG,11,K
1028,-93.19999695,39.09999847,MHL,MHL,11,K
1029,-93.1996994,36.53170013,BKG,BKG,11,K
1030,-93.19219971,31.04579926,POE,POE,10,J
1031,-93.18060303,38.70420074,DMO,DMO,11,K
1032,-93.16670227,44.09999847,OWA,OWA,9,I
1033,-93.1556015,36.26169968,HRO,HRO,11,K
1034,-93.14330292,30.21249962,WQM,WQM,10,J
1035,-93.14320374,30.2105999,CWF,CWF,10,J
1036,-93.09609985,34.47890091,HOT,HOT,11,K
1037,-93.06359863,44.93669891,STP,STP,9,I
1038,-93.05000305,41.70000076,TNU,TNU,9,I
1039,-93.03359985,44.85829926,VZZ,VZZ,9,I
1040,-93,44.4681015,SYN,SYN,9,I
